"BushJob1.htm | Question 0"
"ABC News/Washington Post Poll. April 17-21, 2013. N=1,000 adults nationwide. Margin of error ± 3.5.        "
"Thinking back to when George W. Bush was in office, would you say you approve or disapprove of the way Bush handled his job as president?"
manually enter poll

highest lowest approval rows
['', 'Highest approval:']
['', '10/8-9/01', '92', '6', '1', '', '']
['.']
['', 'Lowest approval:']
['', '10/8-11/08', '23', '73', '4', '', '']





"BushJob1.htm | Question 1"
"CNN/Opinion Research Corporation Poll . Jan. 12-15, 2009. N=1,245 adults nationwide. MoE ± 3."
"Do you approve or disapprove of the way George W. Bush is handling his job as president?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""1/10-12/04""",54,41,6,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""12/14/03""",58,34,9,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""12/13/03""",52,41,7,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""11/8-10/03""",51,44,5,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""9/20-22/03""",49,45,6,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""7/26-28/03""",56,38,6,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""5/17-19/03""",62,31,7,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""4/12-13/03""",71,23,6,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""3/29-30/03""",66,29,5,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""3/23/03""",67,28,5,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""3/17/03""",62,33,5,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""2/5/03""",61,31,8,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""1/19-21/03""",54,40,6,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""12/7-9/02""",62,33,5,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""10/18-21/02""",63,31,6,,,rv,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""9/3-5/02""",64,30,6,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""7/19-21/02""",67,27,6,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""6/8-10/02""",69,23,8,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""5/18/02""",75,18,7,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""4/5-7/02""",74,20,6,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""1/18-21/02""",82,13,5,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""12/8-10/01""",85,11,4,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""11/9-11/01""",88,7,5,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""9/15-16/01""",82,12,6,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""6/23-25/01""",50,35,15,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""4/21-23/01""",56,30,14,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""3/1-4/01""",57,22,21,,,,approval,http://www.pollingreport.com/BushJob1.htm,"NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). Jan. 9-12, 2009. N=1,007 adults nationwide. MoE ± 3.1.   ","""In general, do you approve or disapprove of the job that George W. Bush is doing as president?""",NBC News/Wall Street Journal Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)


highest lowest approval rows
['', 'Highest approval:', '', '']
['', '11/9-11/01', '88', '7', '5', '', '']
['', 'Lowest approval:', '', '']
['', '10/17-20/08 RV', '27', '66', '7', '', '']
['', '4/25-28/08 RV', '27', '66', '7', '', '']





"BushJob1.htm | Question 4"
"Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    "
"Do you approve or disapprove of the way George W. Bush is handling his job as president?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""1/9-11/09""",34,61,5,1031,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""12/12-14/08""",29,67,4,1008,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""12/4-7/08""",32,61,7,1009,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""11/13-16/08""",29,66,4,1009,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""11/7-9/08""",28,68,5,1010,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/23-26/08""",31,66,3,1010,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/10-12/08""",25,71,4,1269,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""10/3-5/08""",25,70,6,1011,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
"=""9/26-27/08""",27,69,4,1011,,,approval,http://www.pollingreport.com/BushJob1.htm,Gallup Poll and USA Today/Gallup Poll. Adults nationwide.    ,"""Do you approve or disapprove of the way George W. Bush is handling his job as president?""",Gallup Poll and USA Today/Gallup Poll
